t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,realtime,2070,0.17,Optimal,-520156.0,-520156.0,0.0,7452
62,realtime,2070,0.17,Optimal,-507470.1,-507470.1,0.0,7452
122,realtime,2070,0.18,Optimal,-494992.8,-494992.8,0.0,7452
181,realtime,2070,0.18,Optimal,-482721.7,-482721.7,0.0,7452
240,realtime,2070,0.17,Optimal,-470451.5,-470451.5,0.0,7452
300,realtime,2070,0.19,Optimal,-457972.4,-457972.4,0.0,7452
361,realtime,2070,0.18,Optimal,-445285.9,-445285.9,0.0,7452
420,realtime,2070,0.18,Optimal,-433016.3,-433016.3,0.0,7452
482,realtime,2070,0.18,Optimal,-420122.1,-420122.1,0.0,7452
540,realtime,2070,0.18,Optimal,-408059.9,-408059.9,0.0,7452
602,realtime,2070,0.18,Optimal,-395165.4,-395165.4,0.0,7452
662,realtime,2070,0.17,Optimal,-382686.6,-382686.6,0.0,7452
723,realtime,2070,0.17,Optimal,-370001.6,-370001.6,0.0,7452
782,realtime,2070,0.18,Optimal,-357732.0,-357732.0,0.0,7452
842,realtime,2070,0.18,Optimal,-345253.8,-345253.8,0.0,7452
902,realtime,2070,0.18,Optimal,-332774.7,-332774.7,0.0,7452
960,realtime,2070,0.17,Optimal,-320713.4,-320713.4,0.0,7452
1020,realtime,2070,0.17,Optimal,-308234.9,-308234.9,0.0,7452
1080,realtime,2070,0.17,Optimal,-295757.0,-295757.0,0.0,7452
1141,realtime,2070,0.19,Optimal,-283071.7,-283071.7,0.0,7452
1202,realtime,2070,0.18,Optimal,-270389.534,-270389.534,0.0,7452
1265,realtime,2070,0.17,Optimal,-257272.672,-257272.672,0.0,7452
1320,realtime,2070,0.18,Optimal,-245741.23,-245741.23,0.0,7452
1381,realtime,2070,0.18,Optimal,-233121.587,-233121.587,0.0,7452
1440,realtime,2070,0.17,Optimal,-216844.209,-216844.209,0.0,7452
1500,realtime,2070,0.18,Optimal,-191881.9426,-191881.9426,0.0,7452
1560,realtime,2070,0.18,Optimal,-166931.4243,-166931.4243,0.0,7452
1623,realtime,2070,0.18,Optimal,-140541.1151,-140541.1151,0.0,7452
1680,realtime,2070,0.2,Optimal,-117571.5814,-117571.2966,0.0,7452
1740,realtime,2070,0.19,Optimal,-102167.362,-102166.938,0.0,7452
1801,realtime,2070,0.18,Optimal,-88339.295,-88338.9743,0.0,7452
1862,realtime,2070,0.19,Optimal,-74771.2504,-74770.5653,0.0,7452
1920,realtime,2070,0.22,Optimal,-64650.8538,-64650.5921,0.0,7452
1984,realtime,2070,0.2,Optimal,-54707.7825,-54707.4311,0.0,7452
2041,realtime,2070,0.2,Optimal,-48681.612,-48680.9879,0.0,7452
2103,realtime,2070,0.2,Optimal,-42364.4271,-42363.6608,0.0,7452
2160,realtime,2070,0.21,Optimal,-36450.2582,-36449.4013,0.0,7452
2220,realtime,2070,0.21,Optimal,-30162.4954,-30161.4339,0.0,7452
2284,realtime,2070,0.22,Optimal,-23430.3159,-23428.0624,0.0001,7452
